,name,id,address,date,kWh,public_url,installationDate,uid,datetime,Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),maximumPower
125,Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 14:00,0.627,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 14:00:00,2017-12-19 14:00:00,2017,12,19,13,30,-7.300000000000001,1.27,0.078,0.63,67,683,239,4,6,-10.0,89,2,4,89,0.383,80.74,75.45,0.96,0.8,889,0.6000000000000001,96,3.3000000000000003,4.3353,3.329,273.0
126,Telus Spark,594148,220 ST GEORGES DR NE,19/12/2017 15:00,0.048,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-19 15:00:00,2017-12-19 15:00:00,2017,12,19,14,30,-7.6,1.25,0.079,0.63,57,600,175,4,6,-10.5,73,2,4,73,0.384,79.65,78.7,0.96,0.8,888,0.6000000000000001,96,3.3000000000000003,3.484,2.6596,273.0
127,Telus Spark,594148,220 ST GEORGES DR NE,23/12/2017 11:00,0.015,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-23 11:00:00,2017-12-23 11:00:00,2017,12,23,10,30,-10.2,1.11,0.022,0.63,41,733,177,4,8,-15.4,68,2,4,69,0.409,65.85,79.34,0.94,0.8,895,0.3,292,3.7,3.289,2.5084,273.0
128,Telus Spark,594148,220 ST GEORGES DR NE,26/12/2017 11:00,0.009,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-26 11:00:00,2017-12-26 11:00:00,2017,12,26,10,30,-23.6,1.31,0.016,0.63,38,792,184,7,8,-29.9,84,3,7,85,0.394,56.39,79.37,0.9,0.8,896,0.1,201,1.4,4.0516,3.0899,273.0
129,Telus Spark,594148,220 ST GEORGES DR NE,31/12/2017 12:00,0.071,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-31 12:00:00,2017-12-31 12:00:00,2017,12,31,11,30,-22.8,1.17,0.016,0.63,46,871,263,0,0,-27.9,46,871,0,263,0.385,63.3,75.58,0.89,0.8,901,0.1,147,2.3000000000000003,12.7972,9.8243,273.0
130,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 8:00,0.414,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 08:00:00,2017-12-05 08:00:00,2017,12,5,7,30,-4.4,1.51,0.015,0.63,0,0,0,0,1,-9.7,0,0,0,0,0.298,66.56,97.97,0.89,0.14,897,0.4,300,3.1,0.0,0.0,273.0
131,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 9:00,2.825,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 09:00:00,2017-12-05 09:00:00,2017,12,5,8,30,-4.0,1.53,0.016,0.63,0,0,0,0,1,-9.8,0,0,0,0,0.297,64.03,89.52,0.89,0.14,898,0.4,298,3.3000000000000003,0.0,0.0,273.0
132,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 10:00,4.608,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 10:00:00,2017-12-05 10:00:00,2017,12,5,9,30,-2.5,1.57,0.019,0.63,28,622,104,0,1,-9.7,28,622,0,104,0.297,57.92,83.02,0.89,0.14,898,0.4,296,3.7,0.0,0.0,273.0
133,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 11:00,5.658,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 11:00:00,2017-12-05 11:00:00,2017,12,5,10,30,-0.5,1.63,0.023,0.63,40,776,204,0,1,-9.2,40,776,0,204,0.296,51.77,77.8,0.88,0.14,899,0.3,293,4.0,9.7725,7.4717,273.0
134,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 12:00,8.383,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 12:00:00,2017-12-05 12:00:00,2017,12,5,11,30,1.3,1.65,0.027,0.63,46,832,268,0,1,-8.700000000000001,46,832,0,268,0.296,47.47,74.51,0.88,0.14,900,0.3,292,3.9,13.1622,10.1239,273.0
135,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 13:00,6.316,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 13:00:00,2017-12-05 13:00:00,2017,12,5,12,30,2.6,1.64,0.027,0.63,48,849,289,0,1,-8.4,48,849,0,289,0.297,44.28,73.46000000000001,0.88,0.14,900,0.3,301,4.0,14.3304,11.0421,273.0
136,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 14:00,4.131,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 14:00:00,2017-12-05 14:00:00,2017,12,5,13,30,3.0,1.65,0.028,0.63,46,825,263,0,0,-9.0,46,825,0,263,0.298,41.11,74.76,0.89,0.14,901,0.3,316,4.1000000000000005,12.8879,9.9086,273.0
137,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 15:00,2.547,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 15:00:00,2017-12-05 15:00:00,2017,12,5,14,30,2.1,1.68,0.032,0.63,42,745,193,0,0,-9.6,42,745,0,193,0.3,41.61,78.28,0.89,0.14,902,0.3,324,3.8,9.2248,7.047,273.0
138,Telus Spark,594148,220 ST GEORGES DR NE,5/12/2017 16:00,0.339,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-05 16:00:00,2017-12-05 16:00:00,2017,12,5,15,30,0.4,1.7,0.034,0.63,29,570,92,0,0,-9.7,29,570,0,92,0.303,46.8,83.68,0.89,0.14,902,0.3,324,3.3000000000000003,0.0,0.0,273.0
139,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 8:00,0.561,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 08:00:00,2017-12-06 08:00:00,2017,12,6,7,30,-5.4,1.47,0.019,0.63,0,0,0,0,1,-13.5,0,0,0,0,0.296,52.84,98.12,0.89,0.14,909,0.4,295,2.2,0.0,0.0,273.0
140,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 9:00,4.828,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 09:00:00,2017-12-06 09:00:00,2017,12,6,8,30,-4.800000000000001,1.49,0.019,0.63,0,0,0,0,1,-13.6,0,0,0,0,0.294,50.22,89.64,0.89,0.14,909,0.5,290,2.3000000000000003,0.0,0.0,273.0
141,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 10:00,10.574,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 10:00:00,2017-12-06 10:00:00,2017,12,6,9,30,-3.1,1.49,0.02,0.63,28,590,98,7,4,-13.0,55,2,7,56,0.293,46.29,83.17,0.9,0.14,909,0.6000000000000001,281,2.6,0.0,0.0,273.0
142,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 11:00,14.85,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 11:00:00,2017-12-06 11:00:00,2017,12,6,10,30,-0.9,1.48,0.021,0.63,39,734,192,7,4,-12.0,100,5,7,101,0.292,42.76,77.95,0.9,0.14,909,0.7000000000000001,273,2.9000000000000004,4.8347,3.6954,273.0
143,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 12:00,9.157,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 12:00:00,2017-12-06 12:00:00,2017,12,6,11,30,1.1,1.45,0.02,0.63,43,801,256,7,8,-11.0,127,254,7,195,0.291,40.14,74.64,0.91,0.14,909,0.7000000000000001,268,2.9000000000000004,9.5659,7.3561,273.0
144,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 13:00,12.968,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 13:00:00,2017-12-06 13:00:00,2017,12,6,12,30,2.6,1.4,0.02,0.63,45,813,274,7,8,-9.5,93,576,7,256,0.29,40.51,73.58,0.91,0.14,908,0.8,263,2.6,12.68,9.7685,273.0
145,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 14:00,10.826,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 14:00:00,2017-12-06 14:00:00,2017,12,6,13,30,3.2,1.36,0.02,0.63,43,791,250,7,8,-7.6,128,203,7,181,0.288,44.86,74.86,0.92,0.14,907,0.8,263,2.0,8.8618,6.812,273.0
146,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 15:00,4.7,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 15:00:00,2017-12-06 15:00:00,2017,12,6,14,30,2.4000000000000004,1.35,0.022,0.63,39,709,182,7,8,-5.5,102,137,7,130,0.289,55.92,78.36,0.92,0.14,907,0.9,269,1.6,6.2116,4.7445,273.0
147,Telus Spark,594148,220 ST GEORGES DR NE,6/12/2017 16:00,0.472,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-06 16:00:00,2017-12-06 16:00:00,2017,12,6,15,30,0.6000000000000001,1.31,0.025,0.63,28,531,86,0,1,-5.1000000000000005,28,531,0,86,0.291,65.56,83.74,0.93,0.14,907,0.9,278,1.7000000000000002,0.0,0.0,273.0
148,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 8:00,0.463,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 08:00:00,2017-12-07 08:00:00,2017,12,7,7,30,-1.5,1.27,0.022,0.63,0,0,0,0,8,-8.3,0,0,0,0,0.289,60.01,98.27,0.92,0.14,904,0.5,279,2.8000000000000003,0.0,0.0,273.0
149,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 9:00,4.728,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 09:00:00,2017-12-07 09:00:00,2017,12,7,8,30,-0.8,1.28,0.023,0.63,0,0,0,0,1,-8.1,0,0,0,0,0.287,57.59,89.78,0.92,0.14,904,0.4,278,3.0,0.0,0.0,273.0
150,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 10:00,8.907,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 10:00:00,2017-12-07 10:00:00,2017,12,7,9,30,0.8,1.32,0.022,0.63,29,599,99,1,4,-7.7,59,5,1,60,0.286,52.84,83.31,0.91,0.14,904,0.4,277,3.3000000000000003,0.0,0.0,273.0
151,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 11:00,6.775,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 11:00:00,2017-12-07 11:00:00,2017,12,7,10,30,3.0,1.38,0.019,0.63,38,764,196,7,8,-7.0,98,277,7,156,0.285,47.72,78.08,0.89,0.14,904,0.4,277,3.5,7.4628,5.7029,273.0
152,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 12:00,10.633,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 12:00:00,2017-12-07 12:00:00,2017,12,7,11,30,4.9,1.4,0.017,0.63,42,847,264,0,0,-6.0,42,847,0,264,0.284,45.18,74.77,0.88,0.14,903,0.3,277,3.4000000000000004,12.9357,9.9452,273.0
153,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 13:00,6.319,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 13:00:00,2017-12-07 13:00:00,2017,12,7,12,30,5.9,1.4,0.016,0.63,42,867,286,7,7,-4.7,92,663,7,279,0.283,46.55,73.69,0.88,0.14,903,0.3,279,2.9000000000000004,13.8052,10.6334,273.0
154,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 14:00,3.749,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 14:00:00,2017-12-07 14:00:00,2017,12,7,13,30,5.800000000000001,1.38,0.015,0.63,40,835,257,1,7,-3.4000000000000004,87,624,1,249,0.281,51.74,74.95,0.88,0.14,903,0.4,281,2.4000000000000004,12.1814,9.3623,273.0
155,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 15:00,5.381,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 15:00:00,2017-12-07 15:00:00,2017,12,7,14,30,4.4,1.34,0.013,0.63,34,771,189,0,0,-2.6,34,771,0,189,0.278,60.45,78.43,0.88,0.14,903,0.4,281,2.1,9.0283,6.8951,273.0
156,Telus Spark,594148,220 ST GEORGES DR NE,7/12/2017 16:00,1.175,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-07 16:00:00,2017-12-07 16:00:00,2017,12,7,15,30,2.4000000000000004,1.32,0.012,0.63,24,612,90,7,8,-3.0,57,121,7,70,0.276,67.76,83.79,0.88,0.14,903,0.4,279,2.2,0.0,0.0,273.0
157,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 8:00,0.35,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 08:00:00,2017-12-08 08:00:00,2017,12,8,7,30,-1.3,1.32,0.01,0.63,0,0,0,0,1,-10.5,0,0,0,0,0.299,49.57,98.42,0.86,0.14,900,0.2,280,3.0,0.0,0.0,273.0
158,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 9:00,2.769,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 09:00:00,2017-12-08 09:00:00,2017,12,8,8,30,-0.9,1.33,0.01,0.63,0,0,0,7,4,-10.7,0,0,7,0,0.301,47.47,89.9,0.85,0.14,900,0.2,282,3.1,0.0,0.0,273.0
159,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 10:00,4.248,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 10:00:00,2017-12-08 10:00:00,2017,12,8,9,30,0.5,1.34,0.01,0.63,24,664,99,7,4,-10.3,63,22,7,66,0.3,44.31,83.45,0.85,0.14,900,0.2,282,3.3000000000000003,0.0,0.0,273.0
160,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 11:00,4.738,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 11:00:00,2017-12-08 11:00:00,2017,12,8,10,30,2.5,1.34,0.01,0.63,32,814,198,0,1,-9.5,32,814,0,198,0.299,40.91,78.21000000000001,0.85,0.14,900,0.2,283,3.5,9.4666,7.2325,273.0
161,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 12:00,6.114,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 12:00:00,2017-12-08 12:00:00,2017,12,8,11,30,4.2,1.34,0.01,0.63,35,877,264,0,1,-8.6,35,877,0,264,0.297,38.89,74.89,0.85,0.14,900,0.2,283,3.4000000000000004,12.9221,9.9326,273.0
162,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 13:00,5.542,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 13:00:00,2017-12-08 13:00:00,2017,12,8,12,30,5.300000000000001,1.32,0.01,0.63,37,894,286,0,0,-7.5,37,894,0,286,0.295,39.09,73.79,0.86,0.14,899,0.2,283,3.2,14.1385,10.8883,273.0
163,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 14:00,4.139,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 14:00:00,2017-12-08 14:00:00,2017,12,8,13,30,5.300000000000001,1.31,0.01,0.63,35,875,261,0,0,-6.800000000000001,35,875,0,261,0.294,41.34,75.04,0.86,0.14,899,0.2,282,2.8000000000000003,12.7585,9.8042,273.0
164,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 15:00,2.467,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 15:00:00,2017-12-08 15:00:00,2017,12,8,14,30,4.1000000000000005,1.42,0.013,0.63,34,801,194,0,0,-6.1000000000000005,34,801,0,194,0.294,47.48,78.49,0.86,0.14,899,0.2,281,2.5,9.2651,7.0753,273.0
165,Telus Spark,594148,220 ST GEORGES DR NE,8/12/2017 16:00,0.236,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-08 16:00:00,2017-12-08 16:00:00,2017,12,8,15,30,2.4000000000000004,1.4,0.013,0.63,25,640,93,0,0,-6.7,25,640,0,93,0.295,51.14,83.83,0.86,0.14,899,0.2,281,2.6,0.0,0.0,273.0
166,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 8:00,0.394,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 08:00:00,2017-12-09 08:00:00,2017,12,9,7,30,-0.1,1.17,0.018,0.63,0,0,0,0,1,-11.2,0,0,0,0,0.324,42.86,98.56,0.9,0.14,898,0.4,276,3.3000000000000003,0.0,0.0,273.0
167,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 9:00,2.848,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 09:00:00,2017-12-09 09:00:00,2017,12,9,8,30,0.0,1.2,0.017,0.63,0,0,0,0,1,-11.4,0,0,0,0,0.326,41.86,90.02,0.89,0.14,898,0.4,280,3.4000000000000004,0.0,0.0,273.0
168,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 10:00,4.563,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 10:00:00,2017-12-09 10:00:00,2017,12,9,9,30,1.3,1.23,0.016,0.63,26,604,94,0,1,-11.2,26,604,0,94,0.329,38.74,83.58,0.89,0.14,899,0.4,281,3.6,0.0,0.0,273.0
169,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 11:00,5.174,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 11:00:00,2017-12-09 11:00:00,2017,12,9,10,30,3.3000000000000003,1.25,0.016,0.63,36,763,190,0,0,-10.7,36,763,0,190,0.331,35.07,78.34,0.88,0.14,899,0.4,277,3.8,9.0792,6.9351,273.0
170,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 12:00,5.423,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 12:00:00,2017-12-09 12:00:00,2017,12,9,11,30,5.1000000000000005,1.26,0.015,0.63,40,832,255,0,0,-9.7,40,832,0,255,0.331,33.43,75.0,0.88,0.14,899,0.4,273,3.6,12.4695,9.5828,273.0
171,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 13:00,5.347,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 13:00:00,2017-12-09 13:00:00,2017,12,9,12,30,6.1000000000000005,1.26,0.016,0.63,42,848,277,0,0,-8.1,42,848,0,277,0.331,35.31,73.89,0.88,0.14,898,0.4,271,3.3000000000000003,13.681,10.5342,273.0
172,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 14:00,5.666,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 14:00:00,2017-12-09 14:00:00,2017,12,9,13,30,6.1000000000000005,1.26,0.016,0.63,40,828,253,0,0,-6.7,40,828,0,253,0.333,39.56,75.11,0.88,0.14,898,0.4,271,2.9000000000000004,12.3599,9.4967,273.0
173,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 15:00,4.743,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 15:00:00,2017-12-09 15:00:00,2017,12,9,14,30,4.9,1.23,0.015,0.63,35,760,186,0,1,-5.9,35,760,0,186,0.337,45.7,78.55,0.88,0.14,898,0.4,271,2.7,8.8812,6.7815,273.0
174,Telus Spark,594148,220 ST GEORGES DR NE,9/12/2017 16:00,0.938,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-09 16:00:00,2017-12-09 16:00:00,2017,12,9,15,30,2.9000000000000004,1.23,0.015,0.63,25,595,89,7,8,-6.1000000000000005,54,21,7,56,0.34,51.64,83.87,0.89,0.14,898,0.4,272,2.6,0.0,0.0,273.0
175,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 8:00,0.068,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 08:00:00,2017-12-10 08:00:00,2017,12,10,7,30,1.7000000000000002,1.65,0.1,0.63,0,0,0,1,6,-9.9,0,0,1,0,0.354,41.96,98.69,0.91,0.14,898,1.0,287,2.6,0.0,0.0,273.0
176,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 9:00,3.051,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 09:00:00,2017-12-10 09:00:00,2017,12,10,8,30,1.1,1.7,0.069,0.63,0,0,0,0,1,-9.2,0,0,0,0,0.359,46.02,90.14,0.9,0.14,898,0.8,285,2.4000000000000004,0.0,0.0,273.0
177,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 10:00,5.007,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 10:00:00,2017-12-10 10:00:00,2017,12,10,9,30,2.0,1.65,0.051,0.63,30,493,85,0,1,-9.9,30,493,0,85,0.359,40.85,83.7,0.89,0.14,899,0.6000000000000001,281,3.3000000000000003,0.0,0.0,273.0
178,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 11:00,6.04,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 11:00:00,2017-12-10 11:00:00,2017,12,10,10,30,4.2,1.57,0.033,0.63,41,712,183,0,1,-10.7,41,712,0,183,0.357,32.99,78.45,0.89,0.14,899,0.5,288,4.3,8.741,6.6755,273.0
179,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 12:00,7.283,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 12:00:00,2017-12-10 12:00:00,2017,12,10,11,30,5.800000000000001,1.46,0.024,0.63,44,811,253,1,0,-9.9,44,811,1,253,0.354,31.38,75.10000000000001,0.9,0.14,899,0.4,297,4.2,12.361,9.4977,273.0
180,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 13:00,5.94,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 13:00:00,2017-12-10 13:00:00,2017,12,10,12,30,5.9,1.43,0.022,0.63,45,834,275,0,0,-8.3,45,834,0,275,0.351,35.27,73.97,0.9,0.14,899,0.4,296,3.4000000000000004,13.5723,10.4491,273.0
181,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 14:00,4.513,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 14:00:00,2017-12-10 14:00:00,2017,12,10,13,30,5.4,1.43,0.022,0.63,43,813,251,1,0,-7.1000000000000005,43,813,1,251,0.35,40.22,75.18,0.9,0.14,900,0.4,294,2.8000000000000003,12.2548,9.4148,273.0
182,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 15:00,3.077,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 15:00:00,2017-12-10 15:00:00,2017,12,10,14,30,4.1000000000000005,1.45,0.026,0.63,39,733,184,0,0,-6.4,39,733,0,184,0.349,46.42,78.60000000000001,0.9,0.14,900,0.4,292,2.5,8.7843,6.7069,273.0
183,Telus Spark,594148,220 ST GEORGES DR NE,10/12/2017 16:00,0.404,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-10 16:00:00,2017-12-10 16:00:00,2017,12,10,15,30,2.6,1.43,0.027,0.63,28,560,87,0,1,-6.1000000000000005,28,560,0,87,0.347,52.83,83.9,0.9,0.14,900,0.4,293,2.3000000000000003,0.0,0.0,273.0
184,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 8:00,0.14,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 08:00:00,2017-12-11 08:00:00,2017,12,11,7,30,-2.2,1.41,0.024,0.63,0,0,0,0,8,-8.700000000000001,0,0,0,0,0.353,60.83,98.82,0.91,0.14,903,0.8,283,1.7000000000000002,0.0,0.0,273.0
185,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 9:00,3.641,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 09:00:00,2017-12-11 09:00:00,2017,12,11,8,30,-1.5,1.4,0.025,0.63,0,0,0,0,1,-9.0,0,0,0,0,0.354,56.43,90.23,0.91,0.14,903,0.8,280,1.7000000000000002,0.0,0.0,273.0
186,Telus Spark,594148,220 ST GEORGES DR NE,11/12/2017 10:00,7.266,https://monitoringpublic.solaredge.com/solaredge-web/p/site/public?name=TELUS%20Spark,27/11/2017,5941482017-12-11 10:00:00,2017-12-11 10:00:00,2017,12,11,9,30,0.5,1.38,0.026,0.63,27,530,84,0,1,-8.700000000000001,27,530,0,84,0.353,49.94,83.82000000000001,0.91,0.14,903,0.8,277,1.8,0.0,0.0,273.0
